2023-07-27 17:20:22,914 DEBUG telegram.ext.dispatcher Processing Update: {'update_id': 458810450, 'message': {'text': '/menu', 'date': 1690449622, 'supergroup_chat_created': False, 'entities': [{'length': 5, 'offset': 0, 'type': 'bot_command'}], 'message_id': 3156, 'photo': [], 'new_chat_members': [], 'caption_entities': [], 'group_chat_created': False, 'chat': {'id': 1086638338, 'username': 'r_ypiter', 'type': 'private', 'first_name': 'ypiter'}, 'channel_chat_created': False, 'delete_chat_photo': False, 'new_chat_photo': [], 'from': {'language_code': 'ru', 'id': 1086638338, 'username': 'r_ypiter', 'first_name': 'ypiter', 'is_bot': False}}}
2023-07-27 17:20:22,917 DEBUG telegram.bot Entering: send_message
2023-07-27 17:20:23,360 DEBUG telegram.bot {'text': 'Меню: \n\nFAQ - Информация обо мне и Никите.\nИнфо - Статистическая информация обо мне.\nКоманды - Список доступных команд.\nПроекты - Список различных проектов, когда-либо начатых Никитой\nМой город - Управление вашим городом.\nОбратная связь - Используте при наличии не решенных вопросов.', 'date': 1690449623, 'supergroup_chat_created': False, 'entities': [], 'message_id': 3157, 'reply_markup': {'inline_keyboard': [[{'text': 'FAQ', 'callback_data': 'faq'}, {'text': 'Инфо', 'callback_data': 'info'}, {'text': 'Команды', 'callback_data': 'commands'}], [{'text': 'Проекты', 'callback_data': 'projects'}, {'text': 'Мой город', 'callback_data': 'mycity'}], [{'text': 'Обратная связь', 'callback_data': 'helper'}]]}, 'photo': [], 'new_chat_members': [], 'caption_entities': [], 'group_chat_created': False, 'chat': {'id': 1086638338, 'username': 'r_ypiter', 'type': 'private', 'first_name': 'ypiter'}, 'channel_chat_created': False, 'delete_chat_photo': False, 'new_chat_photo': [], 'from': {'id': 6143246892, 'username': 'ypitebot', 'first_name': 'ypite', 'is_bot': True}}
2023-07-27 17:20:23,360 DEBUG telegram.bot Exiting: send_message
2023-07-27 17:20:31,584 DEBUG telegram.bot Getting updates: [458810451]
2023-07-27 17:20:31,584 DEBUG telegram.bot [<telegram.update.Update object at 0x000001C68A41AB60>]
2023-07-27 17:20:31,585 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:20:31,585 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:20:31,585 DEBUG telegram.ext.dispatcher Processing Update: {'callback_query': {'id': '4667076128322349847', 'message': {'text': 'Меню: \n\nFAQ - Информация обо мне и Никите.\nИнфо - Статистическая информация обо мне.\nКоманды - Список доступных команд.\nПроекты - Список различных проектов, когда-либо начатых Никитой\nМой город - Управление вашим городом.\nОбратная связь - Используте при наличии не решенных вопросов.', 'date': 1690449623, 'supergroup_chat_created': False, 'entities': [], 'message_id': 3157, 'reply_markup': {'inline_keyboard': [[{'text': 'FAQ', 'callback_data': 'faq'}, {'text': 'Инфо', 'callback_data': 'info'}, {'text': 'Команды', 'callback_data': 'commands'}], [{'text': 'Проекты', 'callback_data': 'projects'}, {'text': 'Мой город', 'callback_data': 'mycity'}], [{'text': 'Обратная связь', 'callback_data': 'helper'}]]}, 'photo': [], 'new_chat_members': [], 'caption_entities': [], 'group_chat_created': False, 'chat': {'id': 1086638338, 'username': 'r_ypiter', 'type': 'private', 'first_name': 'ypiter'}, 'channel_chat_created': False, 'delete_chat_photo': False, 'new_chat_photo': [], 'from': {'id': 6143246892, 'username': 'ypitebot', 'first_name': 'ypite', 'is_bot': True}}, 'data': 'commands', 'chat_instance': '-6625121733648980751', 'from': {'language_code': 'ru', 'id': 1086638338, 'username': 'r_ypiter', 'first_name': 'ypiter', 'is_bot': False}}, 'update_id': 458810451}
2023-07-27 17:20:31,587 DEBUG telegram.bot Entering: delete_message
2023-07-27 17:20:31,728 DEBUG telegram.bot True
2023-07-27 17:20:31,728 DEBUG telegram.bot Exiting: delete_message
2023-07-27 17:20:31,728 DEBUG telegram.bot Entering: send_message
2023-07-27 17:20:31,904 DEBUG telegram.bot {'text': 'Если у вас есть вопросы по работе бота или предложения сотрудничества напишите сюда:\nypihelpcenter@mail.ru', 'date': 1690449631, 'supergroup_chat_created': False, 'entities': [{'length': 21, 'offset': 85, 'type': 'email'}], 'message_id': 3158, 'reply_markup': {'inline_keyboard': [[{'text': 'Меню', 'callback_data': '/back'}]]}, 'photo': [], 'new_chat_members': [], 'caption_entities': [], 'group_chat_created': False, 'chat': {'id': 1086638338, 'username': 'r_ypiter', 'type': 'private', 'first_name': 'ypiter'}, 'channel_chat_created': False, 'delete_chat_photo': False, 'new_chat_photo': [], 'from': {'id': 6143246892, 'username': 'ypitebot', 'first_name': 'ypite', 'is_bot': True}}
2023-07-27 17:20:31,904 DEBUG telegram.bot Exiting: send_message
2023-07-27 17:20:34,557 DEBUG telegram.bot Getting updates: [458810452]
2023-07-27 17:20:34,557 DEBUG telegram.bot [<telegram.update.Update object at 0x000001C68A41A8F0>]
2023-07-27 17:20:34,557 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:20:34,557 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:20:34,557 DEBUG telegram.ext.dispatcher Processing Update: {'callback_query': {'id': '4667076124668715100', 'message': {'text': 'Если у вас есть вопросы по работе бота или предложения сотрудничества напишите сюда:\nypihelpcenter@mail.ru', 'date': 1690449631, 'supergroup_chat_created': False, 'entities': [{'length': 21, 'offset': 85, 'type': 'email'}], 'message_id': 3158, 'reply_markup': {'inline_keyboard': [[{'text': 'Меню', 'callback_data': '/back'}]]}, 'photo': [], 'new_chat_members': [], 'caption_entities': [], 'group_chat_created': False, 'chat': {'id': 1086638338, 'username': 'r_ypiter', 'type': 'private', 'first_name': 'ypiter'}, 'channel_chat_created': False, 'delete_chat_photo': False, 'new_chat_photo': [], 'from': {'id': 6143246892, 'username': 'ypitebot', 'first_name': 'ypite', 'is_bot': True}}, 'data': '/back', 'chat_instance': '-6625121733648980751', 'from': {'language_code': 'ru', 'id': 1086638338, 'username': 'r_ypiter', 'first_name': 'ypiter', 'is_bot': False}}, 'update_id': 458810452}
2023-07-27 17:20:34,559 DEBUG telegram.bot Entering: delete_message
2023-07-27 17:20:34,712 DEBUG telegram.bot True
2023-07-27 17:20:34,712 DEBUG telegram.bot Exiting: delete_message
2023-07-27 17:20:34,713 DEBUG telegram.bot Entering: send_message
2023-07-27 17:20:34,866 DEBUG telegram.bot {'text': 'Меню: \n\nFAQ - Информация обо мне и Никите.\nИнфо - Статистическая информация обо мне.\nКоманды - Список доступных команд.\nПроекты - Список различных проектов, когда-либо начатых Никитой\nМой город - Управление вашим городом.\nОбратная связь - Используте при наличии не решенных вопросов.', 'date': 1690449634, 'supergroup_chat_created': False, 'entities': [], 'message_id': 3159, 'reply_markup': {'inline_keyboard': [[{'text': 'FAQ', 'callback_data': 'faq'}, {'text': 'Инфо', 'callback_data': 'info'}, {'text': 'Команды', 'callback_data': 'commands'}], [{'text': 'Проекты', 'callback_data': 'projects'}, {'text': 'Мой город', 'callback_data': 'mycity'}], [{'text': 'Обратная связь', 'callback_data': 'helper'}]]}, 'photo': [], 'new_chat_members': [], 'caption_entities': [], 'group_chat_created': False, 'chat': {'id': 1086638338, 'username': 'r_ypiter', 'type': 'private', 'first_name': 'ypiter'}, 'channel_chat_created': False, 'delete_chat_photo': False, 'new_chat_photo': [], 'from': {'id': 6143246892, 'username': 'ypitebot', 'first_name': 'ypite', 'is_bot': True}}
2023-07-27 17:20:34,866 DEBUG telegram.bot Exiting: send_message
2023-07-27 17:20:35,886 DEBUG telegram.bot Getting updates: [458810453]
2023-07-27 17:20:35,887 DEBUG telegram.bot [<telegram.update.Update object at 0x000001C68A4198B0>]
2023-07-27 17:20:35,887 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:20:35,887 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:20:35,887 DEBUG telegram.ext.dispatcher Processing Update: {'callback_query': {'id': '4667076126843922078', 'message': {'text': 'Меню: \n\nFAQ - Информация обо мне и Никите.\nИнфо - Статистическая информация обо мне.\nКоманды - Список доступных команд.\nПроекты - Список различных проектов, когда-либо начатых Никитой\nМой город - Управление вашим городом.\nОбратная связь - Используте при наличии не решенных вопросов.', 'date': 1690449634, 'supergroup_chat_created': False, 'entities': [], 'message_id': 3159, 'reply_markup': {'inline_keyboard': [[{'text': 'FAQ', 'callback_data': 'faq'}, {'text': 'Инфо', 'callback_data': 'info'}, {'text': 'Команды', 'callback_data': 'commands'}], [{'text': 'Проекты', 'callback_data': 'projects'}, {'text': 'Мой город', 'callback_data': 'mycity'}], [{'text': 'Обратная связь', 'callback_data': 'helper'}]]}, 'photo': [], 'new_chat_members': [], 'caption_entities': [], 'group_chat_created': False, 'chat': {'id': 1086638338, 'username': 'r_ypiter', 'type': 'private', 'first_name': 'ypiter'}, 'channel_chat_created': False, 'delete_chat_photo': False, 'new_chat_photo': [], 'from': {'id': 6143246892, 'username': 'ypitebot', 'first_name': 'ypite', 'is_bot': True}}, 'data': 'commands', 'chat_instance': '-6625121733648980751', 'from': {'language_code': 'ru', 'id': 1086638338, 'username': 'r_ypiter', 'first_name': 'ypiter', 'is_bot': False}}, 'update_id': 458810453}
2023-07-27 17:20:35,889 DEBUG telegram.bot Entering: delete_message
2023-07-27 17:20:36,032 DEBUG telegram.bot True
2023-07-27 17:20:36,032 DEBUG telegram.bot Exiting: delete_message
2023-07-27 17:20:36,032 DEBUG telegram.bot Entering: send_message
2023-07-27 17:20:36,214 DEBUG telegram.bot {'text': 'Если у вас есть вопросы по работе бота или предложения сотрудничества напишите сюда:\nypihelpcenter@mail.ru', 'date': 1690449636, 'supergroup_chat_created': False, 'entities': [{'length': 21, 'offset': 85, 'type': 'email'}], 'message_id': 3160, 'reply_markup': {'inline_keyboard': [[{'text': 'Меню', 'callback_data': '/back'}]]}, 'photo': [], 'new_chat_members': [], 'caption_entities': [], 'group_chat_created': False, 'chat': {'id': 1086638338, 'username': 'r_ypiter', 'type': 'private', 'first_name': 'ypiter'}, 'channel_chat_created': False, 'delete_chat_photo': False, 'new_chat_photo': [], 'from': {'id': 6143246892, 'username': 'ypitebot', 'first_name': 'ypite', 'is_bot': True}}
2023-07-27 17:20:36,214 DEBUG telegram.bot Exiting: send_message
2023-07-27 17:20:46,013 DEBUG telegram.bot No new updates found.
2023-07-27 17:20:46,013 DEBUG telegram.bot []
2023-07-27 17:20:46,013 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:20:46,013 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:20:56,182 DEBUG telegram.bot No new updates found.
2023-07-27 17:20:56,182 DEBUG telegram.bot []
2023-07-27 17:20:56,182 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:20:56,182 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:21:06,307 DEBUG telegram.bot No new updates found.
2023-07-27 17:21:06,307 DEBUG telegram.bot []
2023-07-27 17:21:06,307 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:21:06,307 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:21:16,431 DEBUG telegram.bot No new updates found.
2023-07-27 17:21:16,431 DEBUG telegram.bot []
2023-07-27 17:21:16,431 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:21:16,431 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:21:26,562 DEBUG telegram.bot No new updates found.
2023-07-27 17:21:26,563 DEBUG telegram.bot []
2023-07-27 17:21:26,563 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:21:26,563 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:21:36,688 DEBUG telegram.bot No new updates found.
2023-07-27 17:21:36,688 DEBUG telegram.bot []
2023-07-27 17:21:36,688 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:21:36,688 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:21:46,810 DEBUG telegram.bot No new updates found.
2023-07-27 17:21:46,810 DEBUG telegram.bot []
2023-07-27 17:21:46,811 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:21:46,811 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:21:56,932 DEBUG telegram.bot No new updates found.
2023-07-27 17:21:56,932 DEBUG telegram.bot []
2023-07-27 17:21:56,933 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:21:56,933 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:22:07,061 DEBUG telegram.bot No new updates found.
2023-07-27 17:22:07,062 DEBUG telegram.bot []
2023-07-27 17:22:07,062 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:22:07,062 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:22:17,230 DEBUG telegram.bot No new updates found.
2023-07-27 17:22:17,230 DEBUG telegram.bot []
2023-07-27 17:22:17,230 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:22:17,230 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:22:27,349 DEBUG telegram.bot No new updates found.
2023-07-27 17:22:27,349 DEBUG telegram.bot []
2023-07-27 17:22:27,349 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:22:27,349 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:22:37,473 DEBUG telegram.bot No new updates found.
2023-07-27 17:22:37,473 DEBUG telegram.bot []
2023-07-27 17:22:37,473 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:22:37,474 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:22:47,610 DEBUG telegram.bot No new updates found.
2023-07-27 17:22:47,610 DEBUG telegram.bot []
2023-07-27 17:22:47,610 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:22:47,610 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:22:51,614 DEBUG telegram.bot Getting updates: [458810454]
2023-07-27 17:22:51,614 DEBUG telegram.bot [<telegram.update.Update object at 0x000001C68A41AA90>]
2023-07-27 17:22:51,614 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:22:51,615 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:22:51,615 DEBUG telegram.ext.dispatcher Processing Update: {'update_id': 458810454, 'message': {'text': '/menu', 'date': 1690449771, 'supergroup_chat_created': False, 'entities': [{'length': 5, 'offset': 0, 'type': 'bot_command'}], 'message_id': 3161, 'photo': [], 'new_chat_members': [], 'caption_entities': [], 'group_chat_created': False, 'chat': {'id': 1086638338, 'username': 'r_ypiter', 'type': 'private', 'first_name': 'ypiter'}, 'channel_chat_created': False, 'delete_chat_photo': False, 'new_chat_photo': [], 'from': {'language_code': 'ru', 'id': 1086638338, 'username': 'r_ypiter', 'first_name': 'ypiter', 'is_bot': False}}}
2023-07-27 17:22:51,616 DEBUG telegram.bot Entering: send_message
2023-07-27 17:22:51,794 DEBUG telegram.bot {'text': 'Меню: \n\nFAQ - Информация обо мне и Никите.\nИнфо - Статистическая информация обо мне.\nКоманды - Список доступных команд.\nПроекты - Список различных проектов, когда-либо начатых Никитой\nМой город - Управление вашим городом.\nОбратная связь - Используте при наличии не решенных вопросов.', 'date': 1690449771, 'supergroup_chat_created': False, 'entities': [], 'message_id': 3162, 'reply_markup': {'inline_keyboard': [[{'text': 'FAQ', 'callback_data': 'faq'}, {'text': 'Инфо', 'callback_data': 'info'}, {'text': 'Команды', 'callback_data': 'commands'}], [{'text': 'Проекты', 'callback_data': 'projects'}, {'text': 'Мой город', 'callback_data': 'mycity'}], [{'text': 'Обратная связь', 'callback_data': 'helper'}]]}, 'photo': [], 'new_chat_members': [], 'caption_entities': [], 'group_chat_created': False, 'chat': {'id': 1086638338, 'username': 'r_ypiter', 'type': 'private', 'first_name': 'ypiter'}, 'channel_chat_created': False, 'delete_chat_photo': False, 'new_chat_photo': [], 'from': {'id': 6143246892, 'username': 'ypitebot', 'first_name': 'ypite', 'is_bot': True}}
2023-07-27 17:22:51,794 DEBUG telegram.bot Exiting: send_message
2023-07-27 17:22:53,060 DEBUG telegram.bot Getting updates: [458810455]
2023-07-27 17:22:53,061 DEBUG telegram.bot [<telegram.update.Update object at 0x000001C68A41A750>]
2023-07-27 17:22:53,061 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:22:53,061 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:22:53,062 DEBUG telegram.ext.dispatcher Processing Update: {'callback_query': {'id': '4667076128370697524', 'message': {'text': 'Меню: \n\nFAQ - Информация обо мне и Никите.\nИнфо - Статистическая информация обо мне.\nКоманды - Список доступных команд.\nПроекты - Список различных проектов, когда-либо начатых Никитой\nМой город - Управление вашим городом.\nОбратная связь - Используте при наличии не решенных вопросов.', 'date': 1690449771, 'supergroup_chat_created': False, 'entities': [], 'message_id': 3162, 'reply_markup': {'inline_keyboard': [[{'text': 'FAQ', 'callback_data': 'faq'}, {'text': 'Инфо', 'callback_data': 'info'}, {'text': 'Команды', 'callback_data': 'commands'}], [{'text': 'Проекты', 'callback_data': 'projects'}, {'text': 'Мой город', 'callback_data': 'mycity'}], [{'text': 'Обратная связь', 'callback_data': 'helper'}]]}, 'photo': [], 'new_chat_members': [], 'caption_entities': [], 'group_chat_created': False, 'chat': {'id': 1086638338, 'username': 'r_ypiter', 'type': 'private', 'first_name': 'ypiter'}, 'channel_chat_created': False, 'delete_chat_photo': False, 'new_chat_photo': [], 'from': {'id': 6143246892, 'username': 'ypitebot', 'first_name': 'ypite', 'is_bot': True}}, 'data': 'commands', 'chat_instance': '-6625121733648980751', 'from': {'language_code': 'ru', 'id': 1086638338, 'username': 'r_ypiter', 'first_name': 'ypiter', 'is_bot': False}}, 'update_id': 458810455}
2023-07-27 17:22:53,064 DEBUG telegram.bot Entering: delete_message
2023-07-27 17:22:53,266 DEBUG telegram.bot True
2023-07-27 17:22:53,267 DEBUG telegram.bot Exiting: delete_message
2023-07-27 17:22:53,268 DEBUG telegram.bot Entering: send_message
2023-07-27 17:22:53,466 DEBUG telegram.bot {'text': '/start - Перезапуск бота\n/help - Поддержка\n/FAQ - Обо всем\n/fun - Развлечения\n/pack - Советую стикерпаки\n/links - Ссылки\n/learning - Образование\n/support - Поддержать нас (Да, это донат)\n\n!погода Город\n!рецензия (Подробнее в FAQ/ypiter/рецензии/оставить рецензию)', 'date': 1690449773, 'supergroup_chat_created': False, 'entities': [{'length': 6, 'offset': 0, 'type': 'bot_command'}, {'length': 5, 'offset': 25, 'type': 'bot_command'}, {'length': 4, 'offset': 43, 'type': 'bot_command'}, {'length': 4, 'offset': 59, 'type': 'bot_command'}, {'length': 5, 'offset': 78, 'type': 'bot_command'}, {'length': 6, 'offset': 105, 'type': 'bot_command'}, {'length': 9, 'offset': 121, 'type': 'bot_command'}, {'length': 8, 'offset': 145, 'type': 'bot_command'}], 'message_id': 3163, 'reply_markup': {'inline_keyboard': [[{'text': 'Меню', 'callback_data': '/back'}]]}, 'photo': [], 'new_chat_members': [], 'caption_entities': [], 'group_chat_created': False, 'chat': {'id': 1086638338, 'username': 'r_ypiter', 'type': 'private', 'first_name': 'ypiter'}, 'channel_chat_created': False, 'delete_chat_photo': False, 'new_chat_photo': [], 'from': {'id': 6143246892, 'username': 'ypitebot', 'first_name': 'ypite', 'is_bot': True}}
2023-07-27 17:22:53,468 DEBUG telegram.bot Exiting: send_message
2023-07-27 17:22:54,731 DEBUG telegram.bot Getting updates: [458810456]
2023-07-27 17:22:54,732 DEBUG telegram.bot [<telegram.update.Update object at 0x000001C68A41A270>]
2023-07-27 17:22:54,732 DEBUG telegram.bot Exiting: get_updates
2023-07-27 17:22:54,732 DEBUG telegram.bot Entering: get_updates
2023-07-27 17:22:54,732 DEBUG telegram.ext.dispatcher Processing Update: {'callback_query': {'id': '4667076125186120426', 'message': {'text': '/start - Перезапуск бота\n/help - Поддержка\n/FAQ - Обо всем\n/fun - Развлечения\n/pack - Советую стикерпаки\n/links - Ссылки\n/learning - Образование\n/support - Поддержать нас (Да, это донат)\n\n!погода Город\n!рецензия (Подробнее в FAQ/ypiter/рецензии/оставить рецензию)', 'date': 1690449773, 'supergroup_chat_created': False, 'entities': [{'length': 6, 'offset': 0, 'type': 'bot_command'}, {'length': 5, 'offset': 25, 'type': 'bot_command'}, {'length': 4, 'offset': 43, 'type': 'bot_command'}, {'length': 4, 'offset': 59, 'type': 'bot_command'}, {'length': 5, 'offset': 78, 'type': 'bot_command'}, {'length': 6, 'offset': 105, 'type': 'bot_command'}, {'length': 9, 'offset': 121, 'type': 'bot_command'}, {'length': 8, 'offset': 145, 'type': 'bot_command'}], 'message_id': 3163, 'reply_markup': {'inline_keyboard': [[{'text': 'Меню', 'callback_data': '/back'}]]}, 'photo': [], 'new_chat_members': [], 'caption_entities': [], 'group_chat_created': False, 'chat': {'id': 1086638338, 'username': 'r_ypiter', 'type': 'private', 'first_name': 'ypiter'}, 'channel_chat_created': False, 'delete_chat_photo': False, 'new_chat_photo': [], 'from': {'id': 6143246892, 'username': 'ypitebot', 'first_name': 'ypite', 'is_bot': True}}, 'data': '/back', 'chat_instance': '-6625121733648980751', 'from': {'language_code': 'ru', 'id': 1086638338, 'username': 'r_ypiter', 'first_name': 'ypiter', 'is_bot': False}}, 'update_id': 458810456}
2023-07-27 17:22:54,734 DEBUG telegram.bot Entering: delete_message
2023-07-27 17:22:54,904 DEBUG telegram.bot True
2023-07-27 17:22:54,904 DEBUG telegram.bot Exiting: delete_message
2023-07-27 17:22:54,904 DEBUG telegram.bot Entering: send_message
